proto,saddr,daddr,state,dttl,shops,sload,srate,dtcpb,label
tcp,192.168.159.150,192.168.159.152,RST,64,29,548571.4375,1142.857056,3568210641,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,513918.625,1070.663818,3568224397,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530973.4375,1106.194702,3568238904,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,567375.875,1182.033081,3568253041,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,498960.5,1039.501099,3568266250,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,466472.2813,971.817261,3568281287,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,550458.6875,1146.78894,3568297361,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,440366.9688,917.431152,3568310992,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,535117.0625,1114.827148,3568328163,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,472906.375,985.221619,3568342037,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,366132.7188,762.77655,3568357891,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,526315.75,1096.491211,3568378384,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,538720.5625,1122.334473,3568392627,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,242914.9844,506.072906,3568406551,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,422907.4688,881.057251,3568437439,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,463320.4688,965.250977,3568455165,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,529217.1875,1102.535889,3568471346,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,459770.0938,957.85437,3568485511,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533333.3125,1111.111084,3568501828,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,521739.125,1086.956543,3568515889,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,597758.375,1245.329956,3568530272,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,514469.4375,1071.811401,3568542811,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,524590.1875,1092.89624,3568557393,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,431266.8438,898.472595,3568571687,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509013.7813,1060.445312,3568589082,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509554.125,1061.571167,3568603815,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,485829.9688,1012.145813,3568618542,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,487804.8438,1016.260132,3568633975,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,463768.125,966.183594,3568649367,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,448179.2813,933.706787,3568665541,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,545454.5625,1136.363647,3568682258,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541149.9375,1127.395752,3568696005,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,545454.5625,1136.363647,3568709857,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539325.8125,1123.595459,3568723604,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,494335.75,1029.866089,3568737512,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,505263.1563,1052.631592,3568752691,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,425531.9375,886.524841,3568767538,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,492307.7188,1025.641113,3568785160,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541149.9375,1127.395752,3568800400,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,568047.375,1183.432007,3568814255,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3568827465,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,560747.6875,1168.224243,3568841327,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,447761.1875,932.835815,3568854785,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,527472.5,1098.901123,3568871453,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,424778.75,884.95575,3568885678,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3568903341,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,523446.0313,1090.512573,3568917206,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,521739.125,1086.956543,3568931530,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,521172.625,1085.776245,3568945912,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,408163.2813,850.340149,3568960310,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3568978676,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,525739.3125,1095.290161,3568993127,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541760.75,1128.668213,3569007286,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,527472.5,1098.901123,3569021122,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3569035345,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,484359.25,1009.081787,3569049685,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546075.0625,1137.656372,3569065173,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,579010.8125,1206.272583,3569078917,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,570749.125,1189.060669,3569091867,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546075.0625,1137.656372,3569105008,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,502617.8125,1047.120483,3569118730,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,464216.6563,967.118042,3569133661,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,419213.9688,873.362427,3569149825,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,520607.375,1084.598755,3569167702,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,510638.3125,1063.829834,3569182120,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,433212.9688,902.527039,3569196815,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,528052.8125,1100.109985,3569214110,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,545454.5625,1136.363647,3569228311,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,526315.75,1096.491211,3569242066,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,575539.5625,1199.040771,3569256334,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,523446.0313,1090.512573,3569269342,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,487804.8438,1016.260132,3569283674,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,523446.0313,1090.512573,3569299058,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,553633.1875,1153.402466,3569313377,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,519480.5313,1082.251099,3569326922,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,412017.1563,858.36908,3569341369,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,531561.4375,1107.419678,3569359565,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,560093.375,1166.861084,3569373686,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533333.3125,1111.111084,3569387072,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530973.4375,1106.194702,3569401126,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,503144.6563,1048.218018,3569415250,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3569430156,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,450704.25,938.967163,3569444043,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,581113.8125,1210.653809,3569460685,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,481927.6875,1004.016052,3569473587,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522306.8438,1088.139282,3569489141,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,483383.6875,1007.049377,3569503501,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,507936.5313,1058.20105,3569519018,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,370942.8125,772.797546,3569533786,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,520043.3438,1083.423584,3569554004,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,549199.0625,1144.164795,3569568435,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,550458.6875,1146.78894,3569582076,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,547945.25,1141.55249,3569595706,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,489795.9063,1020.408142,3569609394,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,588235.3125,1225.490234,3569624709,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,565371,1177.856323,3569637452,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,448598.125,934.579468,3569650798,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,358744.4063,747.384216,3569668199,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,448598.125,934.579468,3569688371,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,477611.9688,995.024902,3569705077,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,521172.625,1085.776245,3569720770,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,378250.5938,788.022095,3569735167,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,505263.1563,1052.631592,3569754997,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,550458.6875,1146.78894,3569769829,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,518918.9063,1081.081055,3569783452,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,563380.25,1173.708862,3569797903,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,537514,1119.820801,3569811219,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,526893.5,1097.694824,3569825176,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,585365.8125,1219.512207,3569839412,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,501567.4063,1044.932007,3569852228,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530386.75,1104.97229,3569867184,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,508474.5625,1059.322021,3569881323,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,537514,1119.820801,3569896079,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,278745.6563,580.720093,3569910031,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,305149.4063,635.727905,3569936937,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,507399.5938,1057.08252,3569961515,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,162052.6719,337.609741,3569976291,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,448179.2813,933.706787,3570022714,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,507399.5938,1057.08252,3570039309,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,461538.4688,961.538452,3570054088,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3570070325,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3570084950,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,462427.75,963.391174,3570099582,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3570115811,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3570130142,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,477137.1875,994.035828,3570144022,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,471976.4375,983.284241,3570159751,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,432043.2188,900.090027,3570175628,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,497409.3125,1036.269409,3570192989,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,524590.1875,1092.89624,3570208068,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546697.0625,1138.952148,3570222362,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,451977.375,941.619568,3570236080,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,553633.1875,1153.402466,3570252690,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,526893.5,1097.694824,3570266220,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,511182.125,1064.962769,3570280455,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,454545.4375,946.969666,3570295128,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,464216.6563,967.118042,3570311638,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,491803.2813,1024.59021,3570327874,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3570343100,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,506863.7813,1055.966187,3570357735,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,412017.1563,858.36908,3570372536,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,527472.5,1098.901123,3570390743,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3570404912,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,486815.375,1014.19873,3570419272,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539932.5,1124.859375,3570434714,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546075.0625,1137.656372,3570448557,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556199.3125,1158.748535,3570462847,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,501043.8438,1043.841309,3570475799,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,504731.8438,1051.524658,3570490755,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,517799.3438,1078.748657,3570505625,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3570520098,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,505263.1563,1052.631592,3570533974,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,487804.8438,1016.260132,3570548825,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,427807.4688,891.265564,3570564220,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,563380.25,1173.708862,3570581733,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,480480.4688,1001.000977,3570595136,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,506863.7813,1055.966187,3570610691,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556199.3125,1158.748535,3570625399,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,579010.8125,1206.272583,3570638870,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,488798.3438,1018.329895,3570651821,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539325.8125,1123.595459,3570667175,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,504201.6875,1050.420166,3570681082,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,571428.5625,1190.476196,3570695959,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,582524.25,1213.592285,3570709079,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,508474.5625,1059.322021,3570721949,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530973.4375,1106.194702,3570736707,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,388349.5313,809.061523,3570750829,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,586080.5625,1221.001221,3570770144,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,584652.875,1218.026733,3570782945,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,538720.5625,1122.334473,3570795767,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,538720.5625,1122.334473,3570809685,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,603773.5625,1257.861694,3570823612,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,539932.5,1124.859375,3570836026,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,599250.9375,1248.439453,3570849924,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,520607.375,1084.598755,3570862437,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530386.75,1104.97229,3570876843,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,503144.6563,1048.218018,3570890985,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,504201.6875,1050.420166,3570905890,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,436363.625,909.090942,3570920772,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,389926.9063,812.347717,3570937956,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,555555.5625,1157.407349,3570957193,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,515574.6563,1074.113892,3570970683,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,523446.0313,1090.512573,3570985236,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,560747.6875,1168.224243,3570999570,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556199.3125,1158.748535,3571012945,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,598503.75,1246.882812,3571026432,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,519480.5313,1082.251099,3571038952,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,569395,1186.239624,3571053389,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,512820.5,1068.376099,3571066567,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536912.75,1118.568237,3571081189,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,503144.6563,1048.218018,3571095159,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,515574.6563,1074.113892,3571110069,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,476663.375,993.048645,3571124615,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,537514,1119.820801,3571140344,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,546697.0625,1138.952148,3571154306,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,457578.6563,953.288879,3571168020,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,415224.9375,865.051941,3571184426,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,500000,1041.666748,3571202485,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,490296.2188,1021.450439,3571217473,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,398009.9688,829.187378,3571232767,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,531561.4375,1107.419678,3571251622,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533926.625,1112.347046,3571265723,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541760.75,1128.668213,3571279770,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,528634.375,1101.321655,3571293618,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,558139.5625,1162.790771,3571307803,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,417754.5625,870.322021,3571321231,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536312.875,1117.318481,3571339192,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,500000,1041.666748,3571353185,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,437557,911.577026,3571368176,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509554.125,1061.571167,3571385323,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,526893.5,1097.694824,3571400244,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,540540.5625,1126.126099,3571414268,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,530973.4375,1106.194702,3571428146,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,518918.9063,1081.081055,3571442279,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,516129.0313,1075.268799,3571456720,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,476190.4688,992.063477,3571471262,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,542986.4375,1131.221802,3571487000,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,492813.125,1026.69397,3571500824,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,310478.6563,646.830505,3571516031,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,264754.5625,551.572021,3571540202,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,525164.125,1094.091919,3571568529,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,448598.125,934.579468,3571582796,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,439158.25,914.913025,3571599525,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509013.7813,1060.445312,3571616601,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,547320.4375,1140.250854,3571631333,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,479041.9375,998.004028,3571645039,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,568047.375,1183.432007,3571660702,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,485829.9688,1012.145813,3571673886,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,487804.8438,1016.260132,3571689328,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,501567.4063,1044.932007,3571704701,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,466019.4063,970.873718,3571719659,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,422907.4688,881.057251,3571735764,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,581113.8125,1210.653809,3571753494,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,585365.8125,1219.512207,3571766392,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,494845.375,1030.927856,3571779206,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,490296.2188,1021.450439,3571794357,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,551724.125,1149.425293,3571809659,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,566706,1180.637573,3571823257,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,597758.375,1245.329956,3571836486,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,568720.375,1184.834106,3571849033,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,458015.2813,954.198547,3571862217,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556844.5625,1160.092773,3571878591,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,507399.5938,1057.08252,3571892063,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,398009.9688,829.187378,3571906843,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556844.5625,1160.092773,3571925687,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,465567.375,969.932068,3571939164,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,390243.875,813.008118,3571955294,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,465567.375,969.932068,3571974512,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,402010.0313,837.520935,3571990687,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,536912.75,1118.568237,3572009266,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,576230.5,1200.480225,3572023223,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,590405.875,1230.012329,3572036230,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,518358.5313,1079.913574,3572048939,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,510095.625,1062.699219,3572063410,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,529217.1875,1102.535889,3572078114,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,547320.4375,1140.250854,3572092287,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,427426.5313,890.471924,3572105990,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,509013.7813,1060.445312,3572123619,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,533926.625,1112.347046,3572138267,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,517799.3438,1078.748657,3572152311,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,466472.2813,971.817261,3572166809,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,569395,1186.239624,3572182886,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,495356.0313,1031.991699,3572196044,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,444856.375,926.784119,3572211246,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,516129.0313,1075.268799,3572228059,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522306.8438,1088.139282,3572242585,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,471976.4375,983.284241,3572256939,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,524017.4688,1091.703125,3572272836,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,481444.3125,1003.008972,3572287139,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,372960.375,777.000793,3572302719,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3572322843,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,544217.6875,1133.786865,3572337174,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,522875.8125,1089.324585,3572350951,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,479999.9688,999.999939,3572365298,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,534521.125,1113.585693,3572380924,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,547945.25,1141.55249,3572394964,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,471976.4375,983.284241,3572408650,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,503672.625,1049.317993,3572424545,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,556844.5625,1160.092773,3572439425,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,531561.4375,1107.419678,3572452894,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,483870.9688,1008.064514,3572467000,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,502617.8125,1047.120483,3572482496,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,425155,885.739624,3572497422,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,541149.9375,1127.395752,3572515069,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,505263.1563,1052.631592,3572528931,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,545454.5625,1136.363647,3572543771,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,473840.0625,987.166809,3572557508,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,485829.9688,1012.145813,3572573348,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,572792.375,1193.317505,3572588782,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,510638.3125,1063.829834,3572601879,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,537514,1119.820801,3572616563,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,510095.625,1062.699219,3572630514,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,572109.6875,1191.895142,3572645223,Attack
tcp,192.168.159.150,192.168.159.152,RST,64,29,552359.0625,1150.748047,3572658336,Attack
